img,ann,phase,split,fold
data/public/img/train/d86114fd96bb695e07bc4f45c400e87f.jpg,data/public/ann/train/d86114fd96bb695e07bc4f45c400e87f.png,public,train,1
data/public/img/train/d98796fce0a79e2fe503547a19ec5c47.jpg,data/public/ann/train/d98796fce0a79e2fe503547a19ec5c47.png,public,train,1
data/public/img/train/d221554e66e30808e466dcac20ec6b65.jpg,data/public/ann/train/d221554e66e30808e466dcac20ec6b65.png,public,train,0
data/public/img/train/d233375e54af052215f75e6c31afa3de.jpg,data/public/ann/train/d233375e54af052215f75e6c31afa3de.png,public,train,4
data/public/img/train/d321894db8d675bf01d71ce06a9b16f2.jpg,data/public/ann/train/d321894db8d675bf01d71ce06a9b16f2.png,public,train,4
data/public/img/train/d416623b1239f16520978eeed125e65a.jpg,data/public/ann/train/d416623b1239f16520978eeed125e65a.png,public,train,1
data/public/img/train/d484563befe0c53f6ca922f1c2bf7aae.jpg,data/public/ann/train/d484563befe0c53f6ca922f1c2bf7aae.png,public,train,1
data/public/img/train/d587886fa493fa06cecc442628c9bccc.jpg,data/public/ann/train/d587886fa493fa06cecc442628c9bccc.png,public,train,0
data/public/img/train/d677413e28275246329b12e09f1b8231.jpg,data/public/ann/train/d677413e28275246329b12e09f1b8231.png,public,train,4
data/public/img/train/d689152b612b7ccf090a05c5643b147b.jpg,data/public/ann/train/d689152b612b7ccf090a05c5643b147b.png,public,train,2
data/public/img/train/d702236d7677e1b9aa5af07445db8f43.jpg,data/public/ann/train/d702236d7677e1b9aa5af07445db8f43.png,public,train,2
data/public/img/train/d704358c452fd122e777cfa7603083f9.jpg,data/public/ann/train/d704358c452fd122e777cfa7603083f9.png,public,train,2
data/public/img/train/d772671b38e7c12e37c770f08d66fcd7.jpg,data/public/ann/train/d772671b38e7c12e37c770f08d66fcd7.png,public,train,3
data/public/img/train/d785951d776406cbd1fdca8b8ae69f4b.jpg,data/public/ann/train/d785951d776406cbd1fdca8b8ae69f4b.png,public,train,2
data/public/img/train/d819689e06472ce6c5a374fe3eeecd6e.jpg,data/public/ann/train/d819689e06472ce6c5a374fe3eeecd6e.png,public,train,1
data/public/img/train/d877399d8c1c726ddfe5cc99ddd0a747.jpg,data/public/ann/train/d877399d8c1c726ddfe5cc99ddd0a747.png,public,train,1
data/public/img/train/d963399cea5f1b708e7ad141d029950c.jpg,data/public/ann/train/d963399cea5f1b708e7ad141d029950c.png,public,train,0
data/public/img/train/d5020173d41651830725d05d242a30b1.jpg,data/public/ann/train/d5020173d41651830725d05d242a30b1.png,public,train,0
data/public/img/train/d23615592dc3f23c7202e81ce0aada3f.jpg,data/public/ann/train/d23615592dc3f23c7202e81ce0aada3f.png,public,train,2
data/public/img/train/d31966091b9d059e3d600c3e018c5e3c.jpg,data/public/ann/train/d31966091b9d059e3d600c3e018c5e3c.png,public,train,1
data/public/img/train/d59229521c94453a213eaea5da576ebb.jpg,data/public/ann/train/d59229521c94453a213eaea5da576ebb.png,public,train,4
data/public/img/train/d99933327a099a073a612512836deecd.jpg,data/public/ann/train/d99933327a099a073a612512836deecd.png,public,train,4
data/public/img/train/d289227814f6aea18c5253ce365067e6.jpg,data/public/ann/train/d289227814f6aea18c5253ce365067e6.png,public,train,4
data/public/img/train/d708813704eafbed54bc108499906c9f.jpg,data/public/ann/train/d708813704eafbed54bc108499906c9f.png,public,train,0
data/public/img/train/d2952331142cf64bdaa2a3d663fef5f0.jpg,data/public/ann/train/d2952331142cf64bdaa2a3d663fef5f0.png,public,train,0
data/public/img/train/d52698868122b87a199cf8e70c3ae225.jpg,data/public/ann/train/d52698868122b87a199cf8e70c3ae225.png,public,train,4
data/public/img/train/d8843513354929374f59a42c9ec4f5e1.jpg,data/public/ann/train/d8843513354929374f59a42c9ec4f5e1.png,public,train,3
data/public/img/train/da3cf73e3cd04f99ea87584ebb214237.jpg,data/public/ann/train/da3cf73e3cd04f99ea87584ebb214237.png,public,train,0
data/public/img/train/da7a88771feb951682cd7370bade9f95.jpg,data/public/ann/train/da7a88771feb951682cd7370bade9f95.png,public,train,4
data/public/img/train/da027e7270f44db171d910e89c4aae57.jpg,data/public/ann/train/da027e7270f44db171d910e89c4aae57.png,public,train,2
data/public/img/train/da052c88d515da2357dc0fe605019ee4.jpg,data/public/ann/train/da052c88d515da2357dc0fe605019ee4.png,public,train,0
data/public/img/train/da52f405a0ae8931a8eafe29ecfb8677.jpg,data/public/ann/train/da52f405a0ae8931a8eafe29ecfb8677.png,public,train,0
data/public/img/train/da81bf79b29d8e5285ac0b0c3c86967b.jpg,data/public/ann/train/da81bf79b29d8e5285ac0b0c3c86967b.png,public,train,2
data/public/img/train/da473f15484a18fd5361483d3baed93c.jpg,data/public/ann/train/da473f15484a18fd5361483d3baed93c.png,public,train,1
data/public/img/train/da692d4bd522d662f1411eb973d65016.jpg,data/public/ann/train/da692d4bd522d662f1411eb973d65016.png,public,train,3
data/public/img/train/da717c113236b188d2e35f40280a07aa.jpg,data/public/ann/train/da717c113236b188d2e35f40280a07aa.png,public,train,4
data/public/img/train/da724b69a7a9b776447f460ce8f05343.jpg,data/public/ann/train/da724b69a7a9b776447f460ce8f05343.png,public,train,4
data/public/img/train/da64394f8e6bf9e4b1cad9f5b73b84da.jpg,data/public/ann/train/da64394f8e6bf9e4b1cad9f5b73b84da.png,public,train,4
data/public/img/train/da94873b06406eb25b0b89fb15e3a61f.jpg,data/public/ann/train/da94873b06406eb25b0b89fb15e3a61f.png,public,train,3
data/public/img/train/da110542063cb0d5db4988f14b2fc1e8.jpg,data/public/ann/train/da110542063cb0d5db4988f14b2fc1e8.png,public,train,3
data/public/img/train/da846593620c763d6db5dfe49f2191c2.jpg,data/public/ann/train/da846593620c763d6db5dfe49f2191c2.png,public,train,2
data/public/img/train/daaf3f1c5b62836a06b0ba709aa93e5f.jpg,data/public/ann/train/daaf3f1c5b62836a06b0ba709aa93e5f.png,public,train,1
data/public/img/train/dace6a28be85db656889c55a94f9a79e.jpg,data/public/ann/train/dace6a28be85db656889c55a94f9a79e.png,public,train,1
data/public/img/train/dad6442d8facc9dc67dd5a7382929d8a.jpg,data/public/ann/train/dad6442d8facc9dc67dd5a7382929d8a.png,public,train,0
data/public/img/train/dad7823054d3de8fea6148a20c41f6d3.jpg,data/public/ann/train/dad7823054d3de8fea6148a20c41f6d3.png,public,train,3
data/public/img/train/dae8ad363e2af687228f0f3eda763e92.jpg,data/public/ann/train/dae8ad363e2af687228f0f3eda763e92.png,public,train,0
data/public/img/train/dae325cc3a7e213187c15d354a90fca1.jpg,data/public/ann/train/dae325cc3a7e213187c15d354a90fca1.png,public,train,1
data/public/img/train/daf6695c3d8f88532a39b7c42647dbe7.jpg,data/public/ann/train/daf6695c3d8f88532a39b7c42647dbe7.png,public,train,0
data/public/img/train/dafde7a5d309f9f20fbb18f12c5d3005.jpg,data/public/ann/train/dafde7a5d309f9f20fbb18f12c5d3005.png,public,train,4
data/public/img/train/db0b01fc5419b819ea2b3d4e56f775d0.jpg,data/public/ann/train/db0b01fc5419b819ea2b3d4e56f775d0.png,public,train,2
data/public/img/train/db2a8d0fdff7ac44204cb060f217a20f.jpg,data/public/ann/train/db2a8d0fdff7ac44204cb060f217a20f.png,public,train,1
data/public/img/train/db2b2f6b86ecc9d0ad64d7466e6d1d58.jpg,data/public/ann/train/db2b2f6b86ecc9d0ad64d7466e6d1d58.png,public,train,1
data/public/img/train/db3d013ec49ebcb8d4d5ac9af04111a7.jpg,data/public/ann/train/db3d013ec49ebcb8d4d5ac9af04111a7.png,public,train,2
data/public/img/train/db05af562c075d422ace2c167e2e63aa.jpg,data/public/ann/train/db05af562c075d422ace2c167e2e63aa.png,public,train,4
data/public/img/train/db05b8469d48febb4217150018934c93.jpg,data/public/ann/train/db05b8469d48febb4217150018934c93.png,public,train,3
data/public/img/train/db5cce10de91e0fc45e024190f83fa22.jpg,data/public/ann/train/db5cce10de91e0fc45e024190f83fa22.png,public,train,2
data/public/img/train/db886be2d76228c50656aa5175b1248a.jpg,data/public/ann/train/db886be2d76228c50656aa5175b1248a.png,public,train,1
data/public/img/train/db9564c1abfa9ae4c46e41290169a71a.jpg,data/public/ann/train/db9564c1abfa9ae4c46e41290169a71a.png,public,train,1
data/public/img/train/db49687a86a582ca1ff7a2fbe21fa357.jpg,data/public/ann/train/db49687a86a582ca1ff7a2fbe21fa357.png,public,train,3
data/public/img/train/db53639d0c8b605c393d118c2f07c933.jpg,data/public/ann/train/db53639d0c8b605c393d118c2f07c933.png,public,train,3
data/public/img/train/dba29ab951bc0526452b505ff85290ef.jpg,data/public/ann/train/dba29ab951bc0526452b505ff85290ef.png,public,train,3
data/public/img/train/dbccba2f4142ed825fccb2f26f668ec9.jpg,data/public/ann/train/dbccba2f4142ed825fccb2f26f668ec9.png,public,train,1
data/public/img/train/dbd3cb116aed5ca86162b548bb74a1cd.jpg,data/public/ann/train/dbd3cb116aed5ca86162b548bb74a1cd.png,public,train,2
data/public/img/train/dbf75e64935d4e9bd47edd5ed10063dc.jpg,data/public/ann/train/dbf75e64935d4e9bd47edd5ed10063dc.png,public,train,4
data/public/img/train/dc2a6b432963da8eb938099a7e57f3b5.jpg,data/public/ann/train/dc2a6b432963da8eb938099a7e57f3b5.png,public,train,1
data/public/img/train/dc2aab03aebf262c509aeb36c75bf714.jpg,data/public/ann/train/dc2aab03aebf262c509aeb36c75bf714.png,public,train,1
data/public/img/train/dc2f4947de8b8f0d48522b8fc3149a2a.jpg,data/public/ann/train/dc2f4947de8b8f0d48522b8fc3149a2a.png,public,train,1
data/public/img/train/dc8a2e5e9427baafd5d3e1a3b03c9b4b.jpg,data/public/ann/train/dc8a2e5e9427baafd5d3e1a3b03c9b4b.png,public,train,3
data/public/img/train/dc45b34e882488b096d892a9cf67d447.jpg,data/public/ann/train/dc45b34e882488b096d892a9cf67d447.png,public,train,4
data/public/img/train/dc53a2ba6e15eba7e4879c9f004873d8.jpg,data/public/ann/train/dc53a2ba6e15eba7e4879c9f004873d8.png,public,train,3
data/public/img/train/dc74eb965ffbba16fc5b06d0ba868c43.jpg,data/public/ann/train/dc74eb965ffbba16fc5b06d0ba868c43.png,public,train,2
data/public/img/train/dc361e45133bdf94ddc48b85d6c71dc5.jpg,data/public/ann/train/dc361e45133bdf94ddc48b85d6c71dc5.png,public,train,1
data/public/img/train/dc503db707b03d19bed8086f87953833.jpg,data/public/ann/train/dc503db707b03d19bed8086f87953833.png,public,train,3
data/public/img/train/dc39379f4225e6cdf8115b97e81c65a1.jpg,data/public/ann/train/dc39379f4225e6cdf8115b97e81c65a1.png,public,train,3
data/public/img/train/dc82857dd282faf26b6e52ea8fef462b.jpg,data/public/ann/train/dc82857dd282faf26b6e52ea8fef462b.png,public,train,3
data/public/img/train/dca8d00957baae8ce669cda372c14d8f.jpg,data/public/ann/train/dca8d00957baae8ce669cda372c14d8f.png,public,train,0
data/public/img/train/dcadfb97e539ff94ebfbd258347997cc.jpg,data/public/ann/train/dcadfb97e539ff94ebfbd258347997cc.png,public,train,3
data/public/img/train/dcb36cd9ba51032a5d62b390350c33af.jpg,data/public/ann/train/dcb36cd9ba51032a5d62b390350c33af.png,public,train,0
data/public/img/train/dccd41ecdf941cd7b792251b964ac64c.jpg,data/public/ann/train/dccd41ecdf941cd7b792251b964ac64c.png,public,train,0
data/public/img/train/dcdadbf4f98a6ecd1e1410e9172b99b9.jpg,data/public/ann/train/dcdadbf4f98a6ecd1e1410e9172b99b9.png,public,train,1
data/public/img/train/dce34b1f6eecbff45b88543e1d5f52ab.jpg,data/public/ann/train/dce34b1f6eecbff45b88543e1d5f52ab.png,public,train,4
data/public/img/train/dcef0b2d1506e15f5e3097df0448f74d.jpg,data/public/ann/train/dcef0b2d1506e15f5e3097df0448f74d.png,public,train,1
data/public/img/train/dcfb60c6b0fd6b9adaafdd492ee2876c.jpg,data/public/ann/train/dcfb60c6b0fd6b9adaafdd492ee2876c.png,public,train,4
data/public/img/train/dcfbd5c7a9b22bd5303538c9b7171c5e.jpg,data/public/ann/train/dcfbd5c7a9b22bd5303538c9b7171c5e.png,public,train,4
data/public/img/train/dcfdce21e13552a48b5dd5b19550f47f.jpg,data/public/ann/train/dcfdce21e13552a48b5dd5b19550f47f.png,public,train,2
data/public/img/train/dd0ac03d9598de58a05f851561187ce7.jpg,data/public/ann/train/dd0ac03d9598de58a05f851561187ce7.png,public,train,3
data/public/img/train/dd0b94cf79a824dbd332f14185aac6ce.jpg,data/public/ann/train/dd0b94cf79a824dbd332f14185aac6ce.png,public,train,1
data/public/img/train/dd1bea14a33716eac0861396e74beb3e.jpg,data/public/ann/train/dd1bea14a33716eac0861396e74beb3e.png,public,train,1
data/public/img/train/dd5c63d9163d7da45feb2b13e6ce71f1.jpg,data/public/ann/train/dd5c63d9163d7da45feb2b13e6ce71f1.png,public,train,2
data/public/img/train/dd9b21b50c49eaa3ada51c24926ab653.jpg,data/public/ann/train/dd9b21b50c49eaa3ada51c24926ab653.png,public,train,1
data/public/img/train/dd9face383fe4acda32bc8c8d70f3838.jpg,data/public/ann/train/dd9face383fe4acda32bc8c8d70f3838.png,public,train,3
data/public/img/train/dd80dc6c7ad27260110cd61a233a40ad.jpg,data/public/ann/train/dd80dc6c7ad27260110cd61a233a40ad.png,public,train,1
data/public/img/train/dd84e2df272d0ec8ba27a946815edd71.jpg,data/public/ann/train/dd84e2df272d0ec8ba27a946815edd71.png,public,train,3
data/public/img/train/dd95f5d0197509fec4355acf81da7226.jpg,data/public/ann/train/dd95f5d0197509fec4355acf81da7226.png,public,train,4
data/public/img/train/dd367bbafdb42e7ef6d77aa352ca4f2d.jpg,data/public/ann/train/dd367bbafdb42e7ef6d77aa352ca4f2d.png,public,train,4
data/public/img/train/dd512bac6c2a3111cc484a7571a17cdc.jpg,data/public/ann/train/dd512bac6c2a3111cc484a7571a17cdc.png,public,train,1
data/public/img/train/dd1321d0f9cfaa005f5b6a5b77fdb605.jpg,data/public/ann/train/dd1321d0f9cfaa005f5b6a5b77fdb605.png,public,train,3
data/public/img/train/dd8243c15d717058e560531053d9f79f.jpg,data/public/ann/train/dd8243c15d717058e560531053d9f79f.png,public,train,3
data/public/img/train/dd62321fd6a1722f6106667141e261dd.jpg,data/public/ann/train/dd62321fd6a1722f6106667141e261dd.png,public,train,3
data/public/img/train/dda90f0e4a296a5a51533b2b4cbbc94f.jpg,data/public/ann/train/dda90f0e4a296a5a51533b2b4cbbc94f.png,public,train,4
data/public/img/train/dda84343ac32160ad8894d625234bb47.jpg,data/public/ann/train/dda84343ac32160ad8894d625234bb47.png,public,train,4
data/public/img/train/ddbd846e0c42d7c525508f17ac11ff9b.jpg,data/public/ann/train/ddbd846e0c42d7c525508f17ac11ff9b.png,public,train,3
data/public/img/train/ddc7e9aee7df57ca95e748c77e140787.jpg,data/public/ann/train/ddc7e9aee7df57ca95e748c77e140787.png,public,train,1
data/public/img/train/ddc5271e8b74bdba95667cc7726fdd8d.jpg,data/public/ann/train/ddc5271e8b74bdba95667cc7726fdd8d.png,public,train,0
data/public/img/train/ddc764467fc12ceff73ed2ec84807e45.jpg,data/public/ann/train/ddc764467fc12ceff73ed2ec84807e45.png,public,train,1
data/public/img/train/dddca1eb0575f7b0a8230401b80ea23e.jpg,data/public/ann/train/dddca1eb0575f7b0a8230401b80ea23e.png,public,train,4
data/public/img/train/ddde5ddf2144cd36aded0b6134b496d5.jpg,data/public/ann/train/ddde5ddf2144cd36aded0b6134b496d5.png,public,train,0
data/public/img/train/dde77f40976e79f59a5e417de5f287f5.jpg,data/public/ann/train/dde77f40976e79f59a5e417de5f287f5.png,public,train,4
data/public/img/train/dde98e2b10c21e5176f8a56dc817b202.jpg,data/public/ann/train/dde98e2b10c21e5176f8a56dc817b202.png,public,train,3
data/public/img/train/dde6922af881663cec1c2323ba93532c.jpg,data/public/ann/train/dde6922af881663cec1c2323ba93532c.png,public,train,3
data/public/img/train/ddea96cdce2a30fa307917afc7418d82.jpg,data/public/ann/train/ddea96cdce2a30fa307917afc7418d82.png,public,train,0
data/public/img/train/ddefe94df5ebf096fea4d499f2fa096f.jpg,data/public/ann/train/ddefe94df5ebf096fea4d499f2fa096f.png,public,train,2
data/public/img/train/de1c586272c68d3eb6f0a5cc57c31597.jpg,data/public/ann/train/de1c586272c68d3eb6f0a5cc57c31597.png,public,train,2
data/public/img/train/de1d78bd2d6ef9dbc445bfe7e9d81ced.jpg,data/public/ann/train/de1d78bd2d6ef9dbc445bfe7e9d81ced.png,public,train,0
data/public/img/train/de1df6bcaa286df803e20a0b51434901.jpg,data/public/ann/train/de1df6bcaa286df803e20a0b51434901.png,public,train,0
data/public/img/train/de3a322bcb6956b1e04bd2a7d368f8db.jpg,data/public/ann/train/de3a322bcb6956b1e04bd2a7d368f8db.png,public,train,4
data/public/img/train/de3c66b5cddba67045d1955eb49d6aa0.jpg,data/public/ann/train/de3c66b5cddba67045d1955eb49d6aa0.png,public,train,2
data/public/img/train/de3e2c4f099e594d44e73222454380f4.jpg,data/public/ann/train/de3e2c4f099e594d44e73222454380f4.png,public,train,0
data/public/img/train/de8e061b45e2a2380a245272490e2437.jpg,data/public/ann/train/de8e061b45e2a2380a245272490e2437.png,public,train,4
data/public/img/train/de20dbe97b537190cd3b84576faaa47b.jpg,data/public/ann/train/de20dbe97b537190cd3b84576faaa47b.png,public,train,2
data/public/img/train/de172b666e17c3aea940b0d014e18392.jpg,data/public/ann/train/de172b666e17c3aea940b0d014e18392.png,public,train,3
data/public/img/train/de597c3bcfeaa56acddd86d5dce09e26.jpg,data/public/ann/train/de597c3bcfeaa56acddd86d5dce09e26.png,public,train,4
data/public/img/train/de1603d0a56ad492048cc7e53f99f00e.jpg,data/public/ann/train/de1603d0a56ad492048cc7e53f99f00e.png,public,train,0
data/public/img/train/de4165b443925cf5752b34e78f99d2ee.jpg,data/public/ann/train/de4165b443925cf5752b34e78f99d2ee.png,public,train,1
data/public/img/train/de9741f93ee139b3ede5d1b2537264d6.jpg,data/public/ann/train/de9741f93ee139b3ede5d1b2537264d6.png,public,train,4
data/public/img/train/de70035bf52facbe774b521aaed3e44c.jpg,data/public/ann/train/de70035bf52facbe774b521aaed3e44c.png,public,train,2
data/public/img/train/dea046eb7609799f7a6c8d9555d2d45e.jpg,data/public/ann/train/dea046eb7609799f7a6c8d9555d2d45e.png,public,train,0
data/public/img/train/deb8b19581c95e1843dac693e41184bd.jpg,data/public/ann/train/deb8b19581c95e1843dac693e41184bd.png,public,train,2
data/public/img/train/dec2aacd618f6b84612e9c2ea00d60be.jpg,data/public/ann/train/dec2aacd618f6b84612e9c2ea00d60be.png,public,train,1
data/public/img/train/def14cade812aee4d8d39d1c102d7c38.jpg,data/public/ann/train/def14cade812aee4d8d39d1c102d7c38.png,public,train,2
data/public/img/train/def21bef0a3d650ba4e34aaabfbb288a.jpg,data/public/ann/train/def21bef0a3d650ba4e34aaabfbb288a.png,public,train,1
data/public/img/train/df0be34701dae834c0bfb0089bec2054.jpg,data/public/ann/train/df0be34701dae834c0bfb0089bec2054.png,public,train,4
data/public/img/train/df0e376e0891ebae7a4f056a4847e2a4.jpg,data/public/ann/train/df0e376e0891ebae7a4f056a4847e2a4.png,public,train,2
data/public/img/train/df1b386ce31a758684b86c30c6fff45a.jpg,data/public/ann/train/df1b386ce31a758684b86c30c6fff45a.png,public,train,2
data/public/img/train/df1d54eb7bc383733f7e8b8ddc151177.jpg,data/public/ann/train/df1d54eb7bc383733f7e8b8ddc151177.png,public,train,1
data/public/img/train/df5e48d77d801ff87f26df7b67edad0a.jpg,data/public/ann/train/df5e48d77d801ff87f26df7b67edad0a.png,public,train,4
data/public/img/train/df8b538979c5ab5eb98a2f26084abea3.jpg,data/public/ann/train/df8b538979c5ab5eb98a2f26084abea3.png,public,train,3
data/public/img/train/df9c590ace5984a118f6da634c75dfce.jpg,data/public/ann/train/df9c590ace5984a118f6da634c75dfce.png,public,train,0
data/public/img/train/df25c2b83b1d99c0bc9eaaa9510023fd.jpg,data/public/ann/train/df25c2b83b1d99c0bc9eaaa9510023fd.png,public,train,4
data/public/img/train/df97e170f5330baf3772c39a24226689.jpg,data/public/ann/train/df97e170f5330baf3772c39a24226689.png,public,train,3
data/public/img/train/df246f1a4a930764450a9ad0e1f74730.jpg,data/public/ann/train/df246f1a4a930764450a9ad0e1f74730.png,public,train,4
data/public/img/train/df8707c84e117071d088215e8ae0ff5a.jpg,data/public/ann/train/df8707c84e117071d088215e8ae0ff5a.png,public,train,2
data/public/img/train/dfd90cdeb4cef020a56cf9d715ce1c1e.jpg,data/public/ann/train/dfd90cdeb4cef020a56cf9d715ce1c1e.png,public,train,4
data/public/img/train/dfe1069e30ecd9c6ec9c9db2bd2409fb.jpg,data/public/ann/train/dfe1069e30ecd9c6ec9c9db2bd2409fb.png,public,train,1
data/public/img/train/dfead83eb49276ffeede7062c0bc0c91.jpg,data/public/ann/train/dfead83eb49276ffeede7062c0bc0c91.png,public,train,1
data/public/img/train/dffe6f85a129b6788f53930445c3cbcd.jpg,data/public/ann/train/dffe6f85a129b6788f53930445c3cbcd.png,public,train,1
data/public/img/train/dffe7c6df810050a3df3d2b67d98fa2b.jpg,data/public/ann/train/dffe7c6df810050a3df3d2b67d98fa2b.png,public,train,4
data/public/img/train/e0c701e3b68b6ff822c14b82610789c1.jpg,data/public/ann/train/e0c701e3b68b6ff822c14b82610789c1.png,public,train,3
data/public/img/train/e0ca80c1d185821adafabe58dfe16337.jpg,data/public/ann/train/e0ca80c1d185821adafabe58dfe16337.png,public,train,2
data/public/img/train/e0ceb54bf05fd6487747d7e31ee84c7f.jpg,data/public/ann/train/e0ceb54bf05fd6487747d7e31ee84c7f.png,public,train,3
data/public/img/train/e0ec600eabd8908a1c57224c6c1d14c2.jpg,data/public/ann/train/e0ec600eabd8908a1c57224c6c1d14c2.png,public,train,2
data/public/img/train/e1b3cfc917bc8a6681a6da6be255aaca.jpg,data/public/ann/train/e1b3cfc917bc8a6681a6da6be255aaca.png,public,train,2
data/public/img/train/e1b8319323324bac306601b69314e65b.jpg,data/public/ann/train/e1b8319323324bac306601b69314e65b.png,public,train,4
data/public/img/train/e1c2ee2ae6251d3c03aa4ec3bc893168.jpg,data/public/ann/train/e1c2ee2ae6251d3c03aa4ec3bc893168.png,public,train,0
data/public/img/train/e1ffb1b1d3f8b55bacfd2214f8912823.jpg,data/public/ann/train/e1ffb1b1d3f8b55bacfd2214f8912823.png,public,train,3
data/public/img/train/e2a0357c8201868e4f6b73f11892fecd.jpg,data/public/ann/train/e2a0357c8201868e4f6b73f11892fecd.png,public,train,3
data/public/img/train/e02b39aa2fb1b20f7d695c5852a552e3.jpg,data/public/ann/train/e02b39aa2fb1b20f7d695c5852a552e3.png,public,train,4
data/public/img/train/e2c644f6c04ab358457a35e01b3acf13.jpg,data/public/ann/train/e2c644f6c04ab358457a35e01b3acf13.png,public,train,0
data/public/img/train/e2c91351eeb90058f2ec5ad3933ac4e2.jpg,data/public/ann/train/e2c91351eeb90058f2ec5ad3933ac4e2.png,public,train,4
data/public/img/train/e2d00ed3d13d188737e9cd3d99c35872.jpg,data/public/ann/train/e2d00ed3d13d188737e9cd3d99c35872.png,public,train,3
data/public/img/train/e2d9caa3380845b8a41886a32f20694a.jpg,data/public/ann/train/e2d9caa3380845b8a41886a32f20694a.png,public,train,0
data/public/img/train/e2f9e0c64e57258ed64933137ec52079.jpg,data/public/ann/train/e2f9e0c64e57258ed64933137ec52079.png,public,train,3
data/public/img/train/e2fd2a8fa9cb1371af0f06500fb68459.jpg,data/public/ann/train/e2fd2a8fa9cb1371af0f06500fb68459.png,public,train,1
data/public/img/train/e3a760079278e0b3d6c4f1ca8ef3d8f2.jpg,data/public/ann/train/e3a760079278e0b3d6c4f1ca8ef3d8f2.png,public,train,1
data/public/img/train/e3aa3e49468ac3babef02c6c75447bd5.jpg,data/public/ann/train/e3aa3e49468ac3babef02c6c75447bd5.png,public,train,4
data/public/img/train/e3d7d9f3365f23c7c0efd94b92d0900e.jpg,data/public/ann/train/e3d7d9f3365f23c7c0efd94b92d0900e.png,public,train,0
data/public/img/train/e3fe0b2160a793526ef9d4188e0cd40e.jpg,data/public/ann/train/e3fe0b2160a793526ef9d4188e0cd40e.png,public,train,3
data/public/img/train/e4ab6dc246cf59a8f0ece587677fa11b.jpg,data/public/ann/train/e4ab6dc246cf59a8f0ece587677fa11b.png,public,train,0
data/public/img/train/e4ca8ad587ecce0510d1ef6521521f99.jpg,data/public/ann/train/e4ca8ad587ecce0510d1ef6521521f99.png,public,train,0
data/public/img/train/e4f80b018a68d03e90792bc2b5df2c1d.jpg,data/public/ann/train/e4f80b018a68d03e90792bc2b5df2c1d.png,public,train,0
data/public/img/train/e4fabb8b8521399bde01c4da56474bf9.jpg,data/public/ann/train/e4fabb8b8521399bde01c4da56474bf9.png,public,train,3
data/public/img/train/e4fc9d80a78e8cd7acd9758466b257f7.jpg,data/public/ann/train/e4fc9d80a78e8cd7acd9758466b257f7.png,public,train,1
data/public/img/train/e5a72e47e8f80592fa93eaca9b067439.jpg,data/public/ann/train/e5a72e47e8f80592fa93eaca9b067439.png,public,train,3
data/public/img/train/e5a394402deda08b83b8201efa333d8a.jpg,data/public/ann/train/e5a394402deda08b83b8201efa333d8a.png,public,train,3
data/public/img/train/e5bcedbc4e0315f08fae3b6c05b58559.jpg,data/public/ann/train/e5bcedbc4e0315f08fae3b6c05b58559.png,public,train,4
data/public/img/train/e5db1ddd28f71571004a5e0a8ee17ebe.jpg,data/public/ann/train/e5db1ddd28f71571004a5e0a8ee17ebe.png,public,train,0
data/public/img/train/e5e3c1d50f7376e29426cdd70f677dc9.jpg,data/public/ann/train/e5e3c1d50f7376e29426cdd70f677dc9.png,public,train,3
data/public/img/train/e5ebfd5c5860f38fb4f930b2704c51e7.jpg,data/public/ann/train/e5ebfd5c5860f38fb4f930b2704c51e7.png,public,train,4
data/public/img/train/e6b31a5b8d5eb7e1de0f1de013401639.jpg,data/public/ann/train/e6b31a5b8d5eb7e1de0f1de013401639.png,public,train,2
data/public/img/train/e6be188bc7e115dccbd6b3a251bad14c.jpg,data/public/ann/train/e6be188bc7e115dccbd6b3a251bad14c.png,public,train,0
data/public/img/train/e6c79b6f3fc0c9d60136badf02680e5a.jpg,data/public/ann/train/e6c79b6f3fc0c9d60136badf02680e5a.png,public,train,2
data/public/img/train/e6c161ac2e39b679cec29c94e64f91fd.jpg,data/public/ann/train/e6c161ac2e39b679cec29c94e64f91fd.png,public,train,3
data/public/img/train/e6d1f640e9ffcdca1ccb9337a0ebdd78.jpg,data/public/ann/train/e6d1f640e9ffcdca1ccb9337a0ebdd78.png,public,train,3
data/public/img/train/e6d2ead7ea94ea1412b32d808060ff04.jpg,data/public/ann/train/e6d2ead7ea94ea1412b32d808060ff04.png,public,train,1
data/public/img/train/e6f199c50c22c1753c282f47ca3e13c0.jpg,data/public/ann/train/e6f199c50c22c1753c282f47ca3e13c0.png,public,train,0
data/public/img/train/e6f547a48fa5b62a704249b3f5d86464.jpg,data/public/ann/train/e6f547a48fa5b62a704249b3f5d86464.png,public,train,2
data/public/img/train/e7a4bce88b0cabf1b21fbc53ef97b4e0.jpg,data/public/ann/train/e7a4bce88b0cabf1b21fbc53ef97b4e0.png,public,train,0
data/public/img/train/e7b2b5421842bcd505e6786e5e5f789b.jpg,data/public/ann/train/e7b2b5421842bcd505e6786e5e5f789b.png,public,train,4
data/public/img/train/e7b2ededf7437c5c1a253d2a2c244c80.jpg,data/public/ann/train/e7b2ededf7437c5c1a253d2a2c244c80.png,public,train,1
data/public/img/train/e7c612e8a8b081cba9cc10989cac25da.jpg,data/public/ann/train/e7c612e8a8b081cba9cc10989cac25da.png,public,train,1
